"","temp","PDR.M.aegy","V3","V4","EFD.M.aegy","V6","V7","e2a.M.aegy","V9","V10","MDR.M.aegy","V12","V13","lf.M.aegy","V15","V16","a.M.aegy","V18","V19","b.M.aegy","V21","V22","c.M.aegy","V24","V25"
"166",21.5,0.0684352384800897,0.0365307926791613,0.090753251524262,4.10002748318154,1.1610865244815,6.26426332729003,0.795908247342208,0.745360421026169,0.845306186466121,0.0703244663605992,0.0584669660043864,0.0818770834968156,28.8729931275225,25.4725106628094,32.4225997462692,0.143934184092462,0.112168853018945,0.173371382505049,0.280333381890418,0.0498420441007163,0.473026267363956,0.374439636333438,0.226519864275477,0.542655425857282
"167",21.6,0.0693057660857124,0.0377017882822202,0.091511463203359,4.16891402752585,1.24946508036448,6.32703491512676,0.801157122864078,0.750693536738604,0.850099459216256,0.0711628172466786,0.0594022078411001,0.0826084850006922,28.9295736315075,25.5258735256393,32.4795547733199,0.146086303869249,0.114593047830965,0.175167787795685,0.287447998246158,0.0591727421764553,0.478861838397337,0.379217686512586,0.231359597038403,0.547343180263321
"168",21.7,0.0701781012539505,0.0388269170461241,0.0923869867677782,4.23779061111882,1.34319191220689,6.40490986146055,0.806286147006783,0.755810434949946,0.854946266531502,0.0720012518470457,0.0603236314731327,0.0833461487504526,28.9831986608254,25.5807190378247,32.5368560990373,0.148240896089681,0.1170933910323,0.177037577825095,0.294578119434311,0.0688461827271502,0.486271574532301,0.383993148685152,0.23670301362089,0.551910109326573
"169",21.8,0.0710521863263502,0.0399382171063687,0.0931953062040265,4.30657116980624,1.44588501821348,6.48026843588025,0.811295319770323,0.760961842915962,0.859403712525837,0.0728396832971019,0.0612560808812461,0.0840434457452712,29.0338682154762,25.6316566930658,32.5807486822726,0.150397754570066,0.119589749123791,0.178876387216586,0.301729846573442,0.0782240447137857,0.493283041743272,0.38876543172315,0.242112417512868,0.556382868181013
"170",21.9,0.0719279633123732,0.0410801152464236,0.0939792139584678,4.37527872865555,1.57063182481355,6.53909969074067,0.816184641154698,0.765944638384364,0.86401760886828,0.0736780240419226,0.0621570512791695,0.0847841766750245,29.0815822954598,25.6807293535768,32.6260783283085,0.152556671618025,0.122021588786729,0.180742667455799,0.308893744655365,0.0863526660265467,0.499218925614523,0.393533939152451,0.247527158522735,0.560829962922216
"171",22,0.0728053738851559,0.0422118656268484,0.0947934674449977,4.4439208451162,1.68864243435274,6.60759522081264,0.820954111159907,0.770992379217416,0.868368525958294,0.0745161858247665,0.0630719461767939,0.0855384772052666,29.1263409007763,25.7447354493359,32.6660606583696,0.154717438008935,0.124677716956134,0.182569781362076,0.316063896481165,0.0966221279013413,0.505319716363733,0.398298069052076,0.253028274889494,0.564780614268906
"172",22.1,0.0736843593771905,0.0434122539055344,0.0955467966991787,4.51243552296544,1.77724792756735,6.66284764855652,0.825603729785951,0.775838164650004,0.873420653342525,0.075354079675314,0.0640502164953436,0.0863271286692591,29.1681440314256,25.7763727455969,32.7076417833896,0.156879842961855,0.127456779919382,0.184381778406595,0.323238397637716,0.105650087991915,0.511779412239435,0.403057213950778,0.257969224587237,0.568666617982483
"173",22.2,0.0745648607759235,0.0447164045295746,0.0963993374376966,4.58090061183664,1.88853170954529,6.73089475942541,0.830133497032829,0.78083863358392,0.87797991463338,0.0761916158976245,0.0649726296497971,0.0871150172626809,29.2069916874079,25.8155306947009,32.7285836199212,0.159043674114903,0.130197028356526,0.186211021888188,0.330413464805061,0.115292306926893,0.518090960766311,0.407810760720835,0.263267622917401,0.572787840636184
"174",22.3,0.0754468187192728,0.0459094050522341,0.0972319074318228,4.64927210867752,1.95758329997528,6.80366823667061,0.834543412900542,0.78521728251179,0.882548147444196,0.0770287040578065,0.0658968936690818,0.0878770176086817,29.2428838687229,25.8638256989388,32.7534157973304,0.161208717500083,0.132814612697895,0.188176918463369,0.337590484096742,0.124484616050209,0.524398189119543,0.41255809046895,0.268391318275285,0.577816765239517
"175",22.4,0.0763301734910586,0.0469991216459292,0.0980300838824544,4.71756037261371,2.07799960414027,6.87626605574533,0.83883347738909,0.789526095327083,0.886858718415174,0.0778652529713888,0.0668201776925214,0.088628657331745,29.2758205753708,25.901598356563,32.791027466424,0.16337475751754,0.135287406327219,0.190025146379211,0.344770796868718,0.13365114223654,0.531279043386084,0.417298578424163,0.272986847864062,0.582131053494482
"176",22.5,0.0772148650163467,0.0480835930505001,0.0988360954187907,4.78574301602811,2.16826947996665,6.94027571410441,0.843003690498472,0.793606524951707,0.890645745744088,0.0787011706903862,0.0677431335322471,0.0893950377586541,29.3058018073516,25.9287668936352,32.8256289008143,0.16554157690922,0.137872484786139,0.191889031679246,0.351953232289582,0.141424978625627,0.537920543387434,0.422031593822662,0.277961537609732,0.585917963660375
"177",22.6,0.0781008328567039,0.049183710272329,0.0996790378329188,4.85383236261496,2.28472560979066,7.01013729825134,0.847054052228689,0.797720173107132,0.894444866436224,0.079536364490049,0.0686671782495491,0.0901411375095406,29.3328275646653,25.9638127882923,32.8323219074268,0.167708956731935,0.140086968902189,0.193904334599235,0.359131560702468,0.151018110762721,0.544533158433105,0.426756499789392,0.283073631899942,0.590073004465519
"178",22.7,0.0789880162053598,0.0503682081184554,0.10051132018861,4.92171039802334,2.37110613014379,7.07771605335034,0.850984562579741,0.801732030153671,0.898348092323175,0.0803707408552859,0.0695375285747826,0.0909282172163372,29.3568978473118,25.9841286187308,32.8679544497083,0.169876676329792,0.142808132518781,0.195799792137148,0.366304191681652,0.159980994338159,0.549770268310002,0.43147265321634,0.288990691261261,0.594147442927892
"179",22.8,0.079876353882276,0.051555065661314,0.101287646814076,4.98935747557074,2.46950450928142,7.14142121619038,0.854795221551627,0.805285007253907,0.902022463346173,0.0812042054667515,0.0704217663338439,0.0917244434226457,29.3780126552912,26.0093748410515,32.8852225499902,0.172044513305993,0.145218179694347,0.197569992543901,0.373467414224061,0.168492458779485,0.555910101751492,0.436179404637381,0.293936528794866,0.599152705406519
"180",22.9,0.0807657843291184,0.0526972777991338,0.102098281490994,5.05677403782022,2.57709793138147,7.20618570607799,0.858486029144348,0.809052531923865,0.905595821651796,0.0820366631865864,0.0713500414950113,0.0924602572632595,29.3961719886034,26.0339399396351,32.9232983719275,0.174212243493961,0.147584985749862,0.199531007365842,0.380621627103298,0.177147076651649,0.562466717483374,0.440876098099562,0.299249998653842,0.602905550484482
"181",23,0.0816562456041303,0.0538552565192149,0.102850575789851,5.1239193887279,2.67115805568449,7.28095516069581,0.862056985357903,0.812538376761295,0.908979104515721,0.0828680180437998,0.0722413896367189,0.0932343347740276,29.4113758472485,26.0559970520595,32.9602131496736,0.176379640927794,0.149627547311387,0.201434936886316,0.387769967991982,0.186605868029356,0.569259158588186,0.445562071030684,0.304655428483414,0.606686596511772
"182",23.1,0.082547675376905,0.0550753237050265,0.103674761734433,5.19080785047771,2.74644537232803,7.34421126399313,0.865508090192294,0.815805739709312,0.912568386715501,0.0836981732192826,0.0730862674331596,0.094023127448936,29.4236242312264,26.0679134568758,32.9697211129634,0.178546477812017,0.151687599086821,0.203394649734889,0.394905509625032,0.195100389423261,0.576352730827967,0.450236654103064,0.310244034235153,0.61056051139776
"183",23.2,0.0834400109230533,0.0561237586313096,0.104525720586725,5.25740423180668,2.83585460572131,7.40811406257404,0.868839343647518,0.818997353831214,0.915653188661353,0.0845270310304393,0.0739656864685714,0.094845471853545,29.4329171405372,26.0929243326647,32.9620206767755,0.180712524490601,0.15399510410798,0.205448494918265,0.402027001998116,0.203195373296507,0.582430192912727,0.454899171093313,0.315499989806958,0.615208225866991
"184",23.3,0.0843331891187652,0.0572973550821492,0.105305920702974,5.3236939927527,2.90412497627057,7.47414964421796,0.872050745723578,0.822111325526336,0.918996729252525,0.0853544929154263,0.0748825807826578,0.0956091625544003,29.4392545751809,26.0944564079513,32.9530118730657,0.182877549415253,0.156523419794867,0.207363477948323,0.409138432445429,0.211815874160778,0.58863627062626,0.459548938738002,0.320681414104963,0.619669583540508
"185",23.4,0.0852271464352613,0.0584630881769024,0.106058953476152,5.3896539121264,2.98677459019136,7.53933604555739,0.875142296420472,0.825249244609369,0.922372073103098,0.0861804594169835,0.0758270131909699,0.0963580770568303,29.4426365351574,26.0899028249978,32.9451382447504,0.185041319112924,0.158706323067041,0.209443632883964,0.41623545615329,0.220385985056317,0.595416063610433,0.464185266585047,0.325511570697562,0.62324413281635
"186",23.5,0.0861218189331325,0.0596264764859225,0.106859052411981,5.45526946380734,3.07298558804428,7.61093465877749,0.878113995738201,0.828056380898985,0.925528924927472,0.0870048301658466,0.076670325947211,0.0970710127487182,29.4430630204668,26.0881462210245,32.9617693438468,0.187203598152532,0.16086107363278,0.21148645450586,0.42331578875539,0.229208673246081,0.602240436785739,0.468807456840656,0.330894977767826,0.626779504116603
"187",23.6,0.0870171422565639,0.0606935529167385,0.107639048964044,5.52053897933297,3.15872981162377,7.66752949230632,0.880965843676764,0.830865203970123,0.928794227914642,0.0878275038637249,0.0774804889183891,0.0977995701767039,29.440534031109,26.0952987352414,32.953147153911,0.189364149110868,0.163422050924767,0.213617529939965,0.430379572882179,0.240352653606951,0.608843686946441,0.473414804211672,0.335641178609228,0.630514476839152
"188",23.7,0.0879130516274402,0.0618196600397423,0.108416223538993,5.58546097339943,3.24102896532524,7.75240548698591,0.883697840236162,0.833320472583937,0.931818218809677,0.0886483782658311,0.0783498316410133,0.0985790088672572,29.4350495670841,26.1029797229723,32.9408879715348,0.191522732537661,0.165632972736753,0.215461149236717,0.437426763216248,0.247895226870229,0.613912123335342,0.478006595743123,0.341430562057983,0.63497004766562
"189",23.8,0.0888094818393296,0.0629940325555247,0.10928322146206,5.65001544195955,3.31215997851531,7.81314279456053,0.886309985416395,0.835793127178279,0.934173581384273,0.0894673501629483,0.0791575398167211,0.0993608164963097,29.4266096283921,26.116801706212,32.9333146037396,0.193679106919768,0.167737747325641,0.217507033201007,0.444452519972257,0.257539397310279,0.619188531565302,0.482582110650808,0.34631775573548,0.638408387746162
"190",23.9,0.089706367251343,0.0640188394104308,0.110188203843541,5.71416529539228,3.38969927810008,7.87130634585285,0.888802279217463,0.838171323154257,0.936350175903639,0.0902843153630173,0.080073143210995,0.100247658759299,29.4152142150329,26.123209440395,32.9223279569915,0.19583302864448,0.169810322760999,0.219732576240651,0.451455558600169,0.265647220821222,0.625658724473442,0.487140620148711,0.351033534127957,0.641804702190895
"191",24,0.0906036417818643,0.0651328017795612,0.111048048577457,5.77789493507317,3.47434359149855,7.94389323978033,0.891174721639365,0.84052029240485,0.938641841812984,0.091099168672229,0.0809679083649126,0.101054070117711,29.4008633270066,26.1304937295715,32.9122062403901,0.197984251961888,0.17173699741661,0.221896547815468,0.458434578704284,0.274047733748662,0.631970736022658,0.491681387271044,0.356092908246059,0.645757672299749
"192",24.1,0.0915012389021497,0.0662652469189414,0.111843000387912,5.84118853183348,3.54714703768677,8.01316926381378,0.893427312682101,0.842596688799083,0.941018719652755,0.0919118038756047,0.0818212722027522,0.101853104336918,29.3835569643132,26.1347853424516,32.8989065071109,0.200132528946311,0.173772301021531,0.223882057139147,0.465388263648345,0.28201694850232,0.638986533241745,0.496203666688715,0.361808411499218,0.649496150038844
"193",24.2,0.0923990916297905,0.0675330846748753,0.112698674785607,5.90403001930652,3.62261762659208,8.085242259656,0.895560052345673,0.844651270310242,0.943155329829225,0.092722113717046,0.0826967568970217,0.102637171587195,29.3632951269526,26.1312301689318,32.8857732309064,0.202277609456721,0.176256222078584,0.226142520072786,0.472315280146732,0.290069408260318,0.645390285653882,0.500706704519973,0.367257493260293,0.653791166149859
"194",24.3,0.0932971325220379,0.0686970623305971,0.113503424874803,5.96640308700465,3.68284948415873,8.15214311760316,0.897572940630079,0.846568590357462,0.945085732725613,0.0935299898788364,0.0835709351206751,0.103379655013073,29.3400778149248,26.1235037810486,32.8527771400073,0.204419241096168,0.178141343747828,0.228675052663478,0.479214277841126,0.297756399548826,0.651320312711481,0.505189738135021,0.372367257630702,0.656758325614192
"195",24.4,0.0941952936689837,0.0698929151705357,0.114347160453957,6.02829117311335,3.76108513564606,8.22275911445429,0.899465977535319,0.848301014371173,0.947286330221172,0.0943353229605764,0.0843812732009514,0.104154011831937,29.3139050282299,26.082343971953,32.8222421400632,0.206557169170139,0.180111389419316,0.230856901750846,0.486083888861984,0.305705356989589,0.657866444626234,0.509651995954333,0.37692740875169,0.660153914502288
"196",24.5,0.0950935066865947,0.0710033842663663,0.115151776652599,6.0896774569872,3.82370180471452,8.28982316815899,0.901239163061395,0.849887365114431,0.94932181969821,0.0951380024575288,0.0852416608121118,0.104938575528302,29.2847767668679,26.0716401916161,32.7844443727909,0.20869113664384,0.181788792380781,0.23321257146973,0.492922727374128,0.314207719011928,0.66318067915331,0.51409269724042,0.382406000285548,0.663648773276026
"197",24.6,0.0959917027095951,0.0720646557988068,0.116049222373162,6.15056053713609,3.90061910992722,8.35610977535261,0.902892497208304,0.85118128668231,0.951297650317,0.0959379167383581,0.0861107328971195,0.10576863475528,29.2526930308388,26.0584213606161,32.7355579146044,0.210820884098355,0.183730234619757,0.235452970622047,0.499729389105704,0.322796319707523,0.669605843448179,0.51851105188278,0.387331014073898,0.667525591127684
"198",24.7,0.0968898123841941,0.0731816742866221,0.116892532914444,6.21092144694764,3.96882390647196,8.41639180006678,0.904425979976049,0.852837544972867,0.953127720517546,0.0967349530222373,0.0869242352089755,0.10654347555663,29.2176538201425,26.0269137039704,32.699811557637,0.212946149685643,0.185713441550271,0.237710580585895,0.506502450859747,0.331641693063833,0.675532468476664,0.522906260175736,0.392088875434638,0.671326121950565
"199",24.8,0.0977877658606531,0.0742002981382771,0.117715810421916,6.27072842976074,4.04701421654946,8.48631686754257,0.905839611364628,0.854062927447753,0.954606596807376,0.0975289973553038,0.0876814833824273,0.107277634687189,29.179659134779,26.0009778538647,32.6683302981931,0.215066669082337,0.187477344593559,0.240006494659054,0.513240470007519,0.340322961748653,0.681333602306845,0.527277512588863,0.397224992190198,0.675024504574186
"200",24.9,0.0986854927856886,0.0752203387945211,0.118540563385438,6.32996354290598,4.10785212075716,8.54177951743846,0.907133313338431,0.855164795942184,0.955865622840111,0.0983199345864371,0.0884726494481375,0.108030921127791,29.1387089747485,25.9654648928366,32.628410272629,0.217182175442305,0.189392412981992,0.242194047943549,0.519941983962755,0.348553134136138,0.687717869821892,0.531623989529702,0.401674100289821,0.678535883822104
"201",25,0.0995829222947052,0.0763231644297879,0.119398093587251,6.38860854224444,4.1797515845233,8.60421760477622,0.908306814065904,0.856168585711035,0.957191052930069,0.0991076483423357,0.0891965081998815,0.108798724565779,29.0948033400507,25.9344071422592,32.5825742476138,0.21929239934793,0.19112423199952,0.244559306905289,0.526605509635907,0.356898543528257,0.693870058178323,0.535944861098405,0.406488881578456,0.68208200796555
"202",25.1,0.100479983003855,0.0774977316265357,0.120231780667631,6.44664487250694,4.22858959908454,8.66517568793544,0.90936049213747,0.857105436766191,0.958493030170987,0.0998920210018669,0.0899483119303454,0.109583616921151,29.0479422306859,25.9033318592866,32.5315861663101,0.221397068760061,0.192876179823264,0.246630163755988,0.533229542867395,0.365359272124449,0.699992281538684,0.540239286833983,0.410969733490497,0.685371240381949
"203",25.2,0.101376603001917,0.0786095874020721,0.121079326130221,6.50405365720142,4.28491511157227,8.73650728687496,0.910294347553128,0.857985843105548,0.959701242633553,0.100672933669662,0.0907246224619072,0.110358424989664,28.9981256466539,25.8538474572525,32.4768391176544,0.223495908966595,0.19472180962901,0.24900073034246,0.539812557838856,0.373572266158116,0.706343462734822,0.544506415451777,0.415544534637222,0.688921599562689
"204",25.3,0.102272709841993,0.0798572938288081,0.121860524681765,6.56081568806375,4.33703189174667,8.79426096798155,0.911108380312879,0.858969806937244,0.960455541574426,0.101450266148929,0.0915005196299329,0.111073565083357,28.9453535879547,25.8130213097934,32.4110814181718,0.225588642529637,0.19684025537646,0.25158673300172,0.546353006461279,0.381593283160202,0.71290459618563,0.548745384571768,0.420624027832469,0.69235971294748
"205",25.4,0.10316823053301,0.0808028498731845,0.122749794702307,6.61691141402576,4.3843427881702,8.85633067788585,0.911802590416723,0.859389517629528,0.961275022720324,0.102223896913454,0.0923278821506548,0.111874510303862,28.8896260545885,25.7813747263288,32.3335426168381,0.227674989231194,0.198431216124737,0.254154876041408,0.552849317738888,0.389649780091911,0.719849458555683,0.552955320437317,0.425140742834805,0.695687034168855
"206",25.5,0.104063091531031,0.0819520170325283,0.123489467253136,6.67232092967229,4.44123847280036,8.91462614902155,0.91237697786466,0.859828902187862,0.961393662722352,0.102993703078759,0.0931540943774773,0.112621773905775,28.830943046555,25.7320573948385,32.2769156319238,0.229754666017341,0.199866824211373,0.256439605208954,0.559299897107532,0.396913252233535,0.726764697005665,0.5571353376239,0.42963220373293,0.698958481875411
"207",25.6,0.104957218730362,0.0829439092628489,0.124278918731626,6.72702396315708,4.50999559061917,8.97938296802575,0.912831535959064,0.860103982899906,0.961982459232038,0.103759560372385,0.0939126052030184,0.113436212106024,28.7693045638545,25.6735604371816,32.1907433604532,0.231827386940819,0.201657295159043,0.258738186469397,0.565703125746278,0.403879271802404,0.73321079258525,0.561284538737394,0.433287763958096,0.702165314156545
"208",25.7,0.10585053745445,0.0840625343342633,0.125048571083048,6.78099986354535,4.56507142432409,9.02823037304171,0.913166188263929,0.86055458840157,0.962651810815988,0.104521343103264,0.0946756417930001,0.114179777493486,28.7047106064868,25.6074306257868,32.1279086581988,0.233892863101991,0.203375270534992,0.261319973742657,0.572057359860837,0.410793113154161,0.73920739384121,0.565402014101425,0.437676358338331,0.705330222631676
"209",25.8,0.106742972446568,0.0853600852933795,0.125778711226761,6.83422758754818,4.60835901320195,9.07934153906233,0.913381043985296,0.86070167410144,0.962950662122241,0.105278924130154,0.095361040151827,0.114946653879982,28.6371611744519,25.5573628458894,32.0593137082203,0.235950802588113,0.20483808734626,0.263769612051213,0.578360929937334,0.419095426239797,0.744843318610967,0.569486841433269,0.442011230533884,0.70841907488483
"210",25.9,0.107634447860277,0.0864429071358591,0.126546307619677,6.88668568561181,4.65629801813177,9.12803598056932,0.913476103123167,0.860818592740502,0.963398697750706,0.106032174829083,0.0961230069951092,0.115736404072431,28.56665626775,25.4938008914047,31.9946372779658,0.23800091041085,0.206214653310772,0.266223591542648,0.58461213996487,0.425636140914791,0.750092745672854,0.573538085507786,0.446374483323336,0.711603236755682
"211",26,0.108524887249665,0.0877721742526691,0.127368083361233,6.93835228732159,4.71280590683518,9.19905824438942,0.9134513402374,0.860813446296873,0.963132772478857,0.10678096505978,0.0968427168813998,0.116531058224053,28.4931958863808,25.4261467735912,31.9169876719604,0.240042888441972,0.207888838361437,0.268799092677816,0.590809266625203,0.432714834975829,0.755528038746934,0.577554797808802,0.450433496229969,0.715108832367795
"212",26.1,0.109414213559344,0.0890429992522517,0.128228678433109,6.98920508607783,4.7616029731839,9.25098642055465,0.913306800409219,0.860700630716134,0.963317817495926,0.107525163131043,0.0975708036896249,0.117336877540971,28.4167800303446,25.3590188762967,31.837019413507,0.242076435347165,0.209380512222171,0.271482453901489,0.596950558447784,0.439460108174019,0.760851924366018,0.581536016167363,0.455368881693314,0.718413535388514
"213",26.2,0.110302349114212,0.090102199112324,0.129041985135221,7.03922132299732,4.80819094348387,9.31361130901166,0.913042489934977,0.860510484489703,0.963156277621657,0.108264635765008,0.0983629463866669,0.118102257630823,28.3374086996412,25.2903648134477,31.745572990125,0.244101246517885,0.211125944877824,0.273946917838735,0.603034234928242,0.446178571945647,0.766771414610747,0.585480764386199,0.459693887001915,0.721701474426276
"214",26.3,0.111189215608957,0.0911161206666336,0.12990732145002,7.08837776999053,4.85881436591132,9.36570034811927,0.912658373839679,0.860253004844188,0.963020997595656,0.108999248060259,0.099045139433056,0.118903183237562,28.2550818942706,25.2102439307255,31.6577773357881,0.246117014001187,0.212550886677882,0.276568451088037,0.609058485608334,0.452075226550044,0.772402296059409,0.589388051849763,0.464667147607977,0.725189723026345
"215",26.4,0.112074734097312,0.0921471345835903,0.130641103413606,7.13665071196103,4.90277738530906,9.43120097664205,0.912154445380274,0.859781163868269,0.962628049960195,0.109728863453758,0.099747826697456,0.119645330352245,28.169799614233,25.1258284179096,31.5649580375647,0.248123426427443,0.214077378772753,0.27922474951067,0.615020747148393,0.458179766425554,0.777255218627649,0.593256873119107,0.468921675175756,0.728251202983767
"216",26.5,0.112958824981033,0.093179426250628,0.131390541907794,7.18401592806904,4.94497446643592,9.4958117359811,0.91153060626914,0.859224164088424,0.962125516264909,0.110453343681524,0.100393076503962,0.120411095824245,28.0815618595281,25.045558179559,31.4653746946222,0.250120168935876,0.215477829111228,0.281587707249154,0.620919491595859,0.464847220036598,0.782411245536182,0.597086207510857,0.473080085038775,0.731445130667638
"217",26.6,0.113841407998612,0.0942108595131752,0.132108542084915,7.23044867199657,4.97718034515114,9.55361768047192,0.910786944502099,0.858431846516621,0.961817157257654,0.111172548738015,0.101131157360443,0.12115965472453,27.9903686301562,24.9600836517318,31.3462506921144,0.25210692309782,0.216904124171734,0.284183547773148,0.626753206713034,0.471804371795936,0.788745860661729,0.600875018659486,0.477004616466715,0.734966199548464
"218",26.7,0.1147224022137,0.0952675651012938,0.132893756212039,7.27592365114646,5.01076834183327,9.63329162292846,0.909923460079151,0.857515460062429,0.961031835233794,0.111886336834164,0.101839733710752,0.121932629753321,27.8962199261171,24.8858702925619,31.227716749913,0.254083366837628,0.218275299267161,0.286878779830481,0.632518783700558,0.478188692815305,0.794553442662927,0.604622254062036,0.480620448507222,0.738145145757793
"219",26.8,0.115601726003237,0.0964152887978269,0.133696048283114,7.32041500470203,5.05842607530057,9.68081288088975,0.908940153000296,0.856733429154039,0.960337190798184,0.11259456435401,0.102482413071292,0.122703926200851,27.7991157474108,24.8074718917072,31.1246735688403,0.256049174351117,0.21962543663876,0.289393086347059,0.638214767452009,0.484365080305237,0.800107342367748,0.608326844604404,0.484218233393688,0.741471751468203
"220",26.9,0.11647929704528,0.0975398982554358,0.134611700505392,7.36389628046804,5.10142319153697,9.73136602569001,0.907837023265533,0.855786575533099,0.959245931561218,0.113297085809859,0.103087068726902,0.123463847117762,27.6990560940375,24.7120658177751,31.0093097065058,0.25800401602148,0.221012511414635,0.291759818458369,0.643839821790242,0.491540148560687,0.804831904600672,0.61198770406821,0.487857105190957,0.744735336384206
"221",27,0.117355032306516,0.0986683502484021,0.1353839024081,7.40634041040679,5.1346008850881,9.77743847199561,0.906614070874863,0.854412406685453,0.958022474975647,0.113993753795921,0.103677935625322,0.124178325410723,27.5960409659969,24.6147160512134,30.877829609331,0.259947558332537,0.222343246641552,0.294289755886181,0.649391898302983,0.497334960886179,0.810056827144442,0.615603728617265,0.491830701962665,0.747978749598064
"222",27.1,0.118228848029455,0.0996419825997481,0.136197424625182,7.44771968477581,5.16688997866813,9.81511299091919,0.905271295828287,0.852918684835491,0.956841832538376,0.114684418940346,0.104320322906081,0.124933844926505,27.4900703632893,24.5075104822503,30.7572054139445,0.261879463779238,0.223851793596146,0.296783435206148,0.654868492973673,0.502427913881242,0.815413798894347,0.619173796262534,0.495276308843106,0.751441546021734
"223",27.2,0.119100659719282,0.100655511887,0.137085080356312,7.48800572476571,5.19347942546065,9.85460623936589,0.903808698125803,0.851523570764116,0.955355805360576,0.115368929855603,0.104942970815103,0.125698561756695,27.3811442859145,24.4202046805769,30.6214086956558,0.263799390775295,0.225067753348232,0.299126049918025,0.660266770763937,0.507569668744672,0.819647447026102,0.622696766304459,0.499644333218675,0.75472918022499
"224",27.3,0.119970382130365,0.10183008144445,0.137945782679073,7.52716945352724,5.21170008077216,9.8981215646927,0.902226277767412,0.850015067663783,0.953770806505555,0.116047133087112,0.10554287767893,0.12650048074922,27.2692627338725,24.3083048748554,30.5037033259414,0.265706993557841,0.226419483158454,0.301637211645325,0.665585713385808,0.513610165911488,0.825285966028422,0.62617147875141,0.503877635392407,0.757671456913216
"225",27.4,0.120837929252408,0.102753463238315,0.138767379402986,7.56518106546728,5.23740275917464,9.94589762222065,0.900524034753114,0.848378951123461,0.952322674207254,0.116718873060071,0.1061707257532,0.127257051471478,27.1544257071634,24.2160982702405,30.3937465191493,0.267601922088971,0.227736690686898,0.304139030481506,0.670822877291118,0.519185273144414,0.830478022552097,0.629596753712965,0.507781051583281,0.761082843730334
"226",27.5,0.121703214296223,0.103707012592006,0.139643412647093,7.6020099936821,5.26923010232288,9.98381387137791,0.898701969082909,0.846797797226964,0.950400157433643,0.117383992024379,0.106761766768312,0.127969794652458,27.0366332057872,24.1066765233954,30.2743065612139,0.269483821954058,0.229301549448183,0.306578497702085,0.675975722443209,0.523726272389569,0.836050775356699,0.632971390766625,0.511788979562776,0.763942159629643
"227",27.6,0.122566149679133,0.104580511687137,0.140494989117527,7.6376248753842,5.29380575698261,10.031684177526,0.896760080756797,0.844908586661101,0.948344199751448,0.118042329997582,0.107385761801045,0.128672723653879,26.9158852297439,23.9845469757909,30.149132538539,0.271352334256702,0.230727181267862,0.309089555784961,0.681042484433965,0.528192990927417,0.840689232283383,0.636294168296477,0.515414497455107,0.766435288080728
"228",27.7,0.123426647009959,0.105627139783169,0.141332375072339,7.67199351516556,5.33260339649788,10.069312257489,0.894698369774777,0.842619180232271,0.946262512617861,0.118693724705743,0.108002295925227,0.129371545967919,26.7921817790334,23.8832041979779,30.0135531193858,0.273207095510163,0.232338465631643,0.311644870611008,0.686020811875417,0.5327986390042,0.845531417337459,0.639563842802217,0.518695880949692,0.76913400553762
"229",27.8,0.12428461707361,0.106414784315945,0.142071566234377,7.7050828459252,5.35660771741979,10.1197376281069,0.892516836136851,0.840540741355974,0.943830297574704,0.119338011522146,0.108533115413023,0.13006803889615,26.6655228536557,23.7762743382228,29.878076547505,0.275047737525141,0.23359536796379,0.314173308195727,0.690907890619087,0.537156312442667,0.851489450158832,0.642779148176842,0.521604441604057,0.771474842030223
"230",27.9,0.125139969815238,0.107304707390545,0.142918414536552,7.73685888727211,5.38324326849606,10.1558567081364,0.890215479843018,0.838299903787572,0.94138333048017,0.119975023403733,0.109096267153655,0.130823847935518,26.5359084536109,23.6563011775952,29.7209267750041,0.276873887293739,0.234837182908275,0.316767412897228,0.69570100135796,0.54218686126785,0.856837730247035,0.645938794951193,0.524816898579689,0.774038969612591
"231",28,0.125992614323949,0.108212826985597,0.143838164345112,7.76728670119629,5.41223110527542,10.1977025166543,0.887794287599854,0.835835343225853,0.938836797009322,0.120604590825162,0.109640332111227,0.131428498303556,26.403338578899,23.5337851694363,29.5702356350167,0.278685166869447,0.236015081141705,0.319191029296807,0.700398343079506,0.546295754573969,0.861432387163109,0.649041469503399,0.527928112966627,0.776266565390317
"232",28.1,0.126842458816066,0.109303304726185,0.14473658197392,7.79633034477953,5.42830695005281,10.2377837236256,0.885252823475977,0.833406408263059,0.93652426364396,0.121226541710386,0.110154316178547,0.132080053153335,26.2678132295199,23.408759572406,29.4095898605037,0.28048119324297,0.237251584657384,0.321669764898446,0.70499735209513,0.549766472186045,0.866121808184196,0.652085833231149,0.531210342378716,0.779072658657576
"233",28.2,0.127689410617898,0.110171354072351,0.145631205026355,7.82395281969483,5.44796861679996,10.2763129225347,0.882591507972934,0.830719035175188,0.933925857963149,0.121840701361614,0.110721431588827,0.132790145403401,26.1293324054737,23.2812964613517,29.2635204744772,0.282261578213726,0.238475822896672,0.324129794725793,0.709495090300224,0.553787024823928,0.870192094405143,0.655070521684555,0.534800502859738,0.781624377183484
